time,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2016-05-11,28.3,26.0,31.0,,,121.0,9.0,,1007.2,
2016-05-12,27.3,25.0,29.0,,,85.0,11.9,,1005.5,
2016-05-13,27.3,25.0,30.0,3.0,,108.0,16.6,,1008.8,
2016-05-14,28.1,25.0,32.0,0.0,,129.0,16.9,,1010.8,
2016-05-15,26.7,24.0,32.0,0.0,,62.0,14.3,,1012.2,
2016-05-16,26.4,23.0,30.0,,,11.0,12.0,,974.6,
2016-05-17,26.5,22.0,30.0,,,106.0,15.9,,1009.7,
2016-05-18,28.0,23.0,32.0,,,106.0,13.8,,1008.0,
2016-05-19,29.4,27.0,33.0,,,124.0,16.6,,1004.8,
2016-05-20,29.6,27.0,35.0,,,66.0,10.8,,1002.6,
2016-05-21,29.3,26.0,33.0,,,311.0,9.8,,1007.0,
2016-05-22,27.6,27.0,30.0,0.0,,92.0,9.4,,1008.1,
2016-05-23,28.4,26.0,31.0,0.0,,113.0,11.2,,1007.3,
2016-05-24,24.7,24.0,27.0,38.6,,57.0,14.5,,1005.5,
2016-05-25,27.7,23.0,31.0,337.8,,69.0,11.8,,1003.5,
2016-05-26,28.9,27.0,33.0,8.4,,113.0,16.3,,1003.4,
2016-05-27,28.6,26.0,33.0,11.7,,114.0,12.4,,1003.5,
2016-05-28,28.9,26.0,35.0,9.4,,92.0,10.2,,1002.8,
2016-05-29,28.8,26.0,33.0,1.5,,80.0,10.3,,1004.1,
2016-05-30,28.1,26.0,30.0,0.0,,31.0,7.9,,1005.8,
2016-05-31,31.3,27.0,36.0,0.0,,135.0,13.6,,1005.7,
2016-06-01,32.7,28.0,37.0,,,168.0,11.8,,1004.6,
2016-06-02,33.3,28.0,38.0,,,180.0,12.6,,1002.5,
2016-06-03,33.1,29.0,38.0,,,223.0,10.2,,1003.5,
2016-06-04,30.9,27.0,36.0,,,126.0,10.1,,1004.8,
2016-06-05,29.4,27.0,36.0,,,55.0,12.2,,1005.7,
2016-06-06,30.3,26.0,35.0,,,75.0,9.0,,1006.5,
2016-06-07,28.9,26.0,35.0,2.5,,101.0,10.5,,1005.2,
2016-06-08,28.1,26.0,33.0,0.0,,320.0,6.8,,1003.8,
2016-06-09,30.1,26.0,35.0,0.0,,324.0,7.5,,1003.2,
2016-06-10,30.3,27.0,35.0,0.3,,71.0,10.2,,1003.1,
2016-06-11,32.3,28.0,37.0,0.0,,107.0,9.7,,1001.5,
2016-06-12,32.7,29.0,37.0,0.0,,189.0,10.5,,1001.3,
2016-06-13,33.2,28.0,38.0,0.0,,100.0,9.2,,1000.9,
2016-06-14,34.1,29.0,38.0,,,179.0,12.4,,999.2,
2016-06-15,33.7,29.0,39.0,,,193.0,15.2,,1000.3,
2016-06-16,26.5,25.0,31.0,6.4,,343.0,12.6,,1006.4,
2016-06-17,29.0,26.0,33.0,1.8,,69.0,9.9,,1006.4,
2016-06-18,28.7,24.0,36.0,0.0,,97.0,11.7,,1006.3,
2016-06-19,30.6,25.0,35.0,4.6,,106.0,11.7,,966.5,
2016-06-20,31.1,28.0,35.0,1.0,,129.0,16.1,,1004.6,
2016-06-21,30.9,28.0,35.0,0.0,,129.0,17.1,,1005.9,
2016-06-22,30.4,27.0,34.0,0.0,,120.0,13.1,,1006.8,
2016-06-23,29.4,27.0,33.0,0.0,,105.0,12.4,,1005.9,
2016-06-24,30.6,27.0,34.0,0.0,,102.0,12.7,,1005.5,
2016-06-25,30.6,28.0,34.0,0.0,,102.0,11.9,,969.1,
2016-06-26,31.7,27.0,36.0,0.0,,86.0,11.3,,1006.5,
2016-06-27,29.2,26.0,33.0,23.9,,229.0,8.8,,1005.3,
2016-06-28,31.1,28.0,35.0,0.0,,103.0,8.8,,1005.4,
2016-06-29,29.6,27.0,33.0,22.9,,86.0,9.1,,1006.2,
2016-06-30,28.3,27.0,30.0,10.4,,86.0,9.7,,1005.0,
2016-07-01,30.2,28.0,32.0,0.8,,129.0,14.0,,1003.4,
2016-07-02,28.6,26.0,33.0,8.4,,125.0,9.3,,1004.0,
2016-07-03,30.6,26.0,34.0,0.3,,106.0,7.5,,1003.0,
2016-07-04,30.7,28.0,34.0,0.0,,100.0,10.5,,1000.2,
2016-07-05,27.0,26.0,30.0,43.4,,82.0,13.2,,1001.7,
2016-07-06,27.4,25.0,29.0,17.0,,86.0,14.4,,1004.6,
2016-07-07,28.4,27.0,31.0,2.3,,56.0,9.2,,1005.7,
2016-07-08,30.7,26.0,34.0,0.0,,106.0,5.6,,1003.2,
2016-07-09,32.2,28.0,36.0,,,,8.7,,1000.0,
2016-07-10,33.1,29.0,37.0,0.0,,104.0,9.0,,998.3,
2016-07-11,32.4,29.0,36.0,0.0,,84.0,11.5,,999.2,
2016-07-12,27.4,25.0,31.0,18.5,,82.0,9.7,,1001.0,
2016-07-13,28.6,27.0,31.0,0.0,,69.0,10.8,,,
2016-07-14,28.2,25.0,32.0,29.2,,93.0,13.0,,1002.7,
2016-07-15,30.8,25.0,34.0,0.0,,85.0,10.4,,1003.8,
2016-07-16,30.7,27.0,37.0,1.5,,,9.5,,1004.5,
2016-07-17,31.9,26.0,36.0,13.5,,78.0,12.0,,1004.4,
2016-07-18,32.6,30.0,37.0,0.0,,164.0,14.8,,1001.9,
2016-07-19,31.8,27.0,36.0,,,127.0,14.3,,1001.9,
2016-07-20,31.4,29.0,35.0,,,134.0,15.9,,,
2016-07-21,29.5,25.0,33.0,,,141.0,14.9,,1007.0,
2016-07-22,29.8,25.0,36.0,,,99.0,10.0,,1007.9,
2016-07-23,29.0,24.0,35.0,1.8,,107.0,13.1,,1007.0,
2016-07-24,30.7,25.0,35.0,2.5,,60.0,9.6,,1007.0,
2016-07-25,31.9,28.0,36.0,0.0,,100.0,10.8,,1007.1,
2016-07-26,32.6,28.0,36.0,,,70.0,9.1,,1005.6,
2016-07-27,28.9,26.0,35.0,1.0,,40.0,16.2,,1004.4,
2016-07-28,26.1,24.0,28.0,160.3,,84.0,27.2,,1005.0,
2016-07-29,28.4,25.0,32.0,9.9,,97.0,12.2,,1008.1,
2016-07-30,28.8,27.0,32.0,0.0,,,6.0,,1007.5,
2016-07-31,30.8,26.0,35.0,,,,4.6,,1005.0,
2016-08-01,32.1,27.0,36.0,,,297.0,6.2,,1001.6,
2016-08-02,31.3,28.0,36.0,,,283.0,11.5,,997.2,
2016-08-03,27.1,26.0,30.0,12.7,,115.0,10.3,,963.1,
2016-08-04,27.6,26.0,32.0,0.0,,87.0,12.3,,1004.2,
2016-08-05,29.0,27.0,31.0,15.0,,74.0,9.9,,1006.7,
2016-08-06,30.6,27.0,34.0,0.0,,89.0,7.2,,1004.8,
2016-08-07,30.9,27.0,36.0,,,80.0,9.8,,1002.2,
2016-08-08,31.6,27.0,36.0,,,265.0,8.0,,1002.2,
2016-08-09,31.9,28.0,36.0,0.0,,305.0,8.1,,1000.8,
2016-08-10,29.5,25.0,33.0,7.1,,351.0,9.1,,1001.1,
2016-08-11,28.9,26.0,32.0,5.6,,312.0,7.0,,1002.0,
2016-08-12,28.9,26.0,33.0,24.9,,327.0,9.0,,1001.2,
2016-08-13,27.4,25.0,30.0,0.0,,299.0,9.5,,997.8,
2016-08-14,27.2,25.0,31.0,77.7,,47.0,9.3,,997.8,
2016-08-15,28.3,24.0,33.0,2.3,,303.0,7.9,,997.6,
2016-08-16,28.0,27.0,31.0,0.3,,304.0,11.4,,998.3,
2016-08-17,28.5,26.0,32.0,4.1,,292.0,10.0,,,
2016-08-18,29.4,26.0,35.0,34.3,,265.0,13.3,,992.6,
2016-08-19,26.9,25.0,30.0,139.2,,6.0,25.6,,991.9,
2016-08-20,27.7,26.0,30.0,8.4,,71.0,13.5,,1002.8,
2016-08-21,29.1,26.0,32.0,44.2,,307.0,9.3,,1003.4,
2016-08-22,27.1,26.0,28.0,67.6,,306.0,7.5,,965.9,
2016-08-23,28.8,26.0,33.0,37.1,,10.0,7.9,,,
2016-08-24,31.0,26.0,35.0,0.0,,,6.1,,,
2016-08-25,31.6,27.0,35.0,,,,7.1,,,
2016-08-26,30.3,27.0,36.0,,,22.0,8.4,,1005.0,
2016-08-27,29.2,26.0,34.0,0.0,,303.0,9.5,,1007.2,
2016-08-28,25.7,24.0,27.0,55.6,,300.0,9.8,,1008.0,
2016-08-29,27.4,25.0,30.0,0.0,,271.0,7.4,,1007.3,
2016-08-30,29.0,25.0,33.0,0.0,,,6.9,,1006.9,
2016-08-31,30.3,27.0,35.0,,,87.0,9.4,,1003.8,
2016-09-01,29.2,25.0,35.0,,,60.0,9.7,,1001.0,
2016-09-02,29.2,25.0,33.0,,,271.0,11.2,,1002.5,
2016-09-03,30.1,27.0,34.0,,,348.0,5.9,,1003.0,
2016-09-04,29.9,27.0,34.0,6.6,,46.0,6.2,,1004.7,
2016-09-05,29.7,25.0,35.0,0.0,,345.0,6.5,,965.7,
2016-09-06,27.5,27.0,29.0,17.5,,303.0,7.3,,1005.4,
2016-09-07,26.9,26.0,29.0,15.5,,328.0,5.7,,1006.2,
2016-09-08,28.2,25.0,31.0,0.0,,,6.6,,1006.5,
2016-09-09,30.1,27.0,34.0,0.0,,,9.2,,1005.4,
2016-09-10,26.8,25.0,31.0,0.5,,25.0,10.0,,1005.6,
2016-09-11,26.3,25.0,29.0,4.1,,338.0,7.8,,1008.6,
2016-09-12,27.0,25.0,30.0,0.0,,321.0,8.3,,1009.9,
2016-09-13,29.0,25.0,32.0,0.5,,357.0,8.6,,1009.7,
2016-09-14,30.0,26.0,34.0,0.0,,62.0,6.7,,1007.3,
2016-09-15,30.3,27.0,34.0,0.0,,,5.0,,1006.2,
2016-09-16,30.1,26.0,34.0,0.0,,322.0,7.9,,1006.5,
2016-09-17,30.2,27.0,35.0,1.0,,22.0,6.7,,1007.0,
2016-09-18,30.1,27.0,35.0,0.0,,351.0,7.4,,1007.8,
2016-09-19,29.8,28.0,34.0,,,6.0,7.6,,1008.2,
2016-09-20,29.8,25.0,33.0,3.0,,8.0,8.1,,1011.4,
2016-09-21,28.7,26.0,33.0,,,12.0,10.4,,1014.0,
2016-09-22,28.4,24.0,32.0,,,16.0,7.2,,1012.3,
2016-09-23,28.4,24.0,32.0,,,41.0,7.7,,1010.0,
2016-09-24,26.2,24.0,29.0,41.4,,1.0,7.2,,1009.0,
2016-09-25,28.3,25.0,33.0,0.0,,107.0,6.8,,1008.9,
2016-09-26,29.8,25.0,34.0,,,,7.4,,970.0,
2016-09-27,30.8,26.0,35.0,0.0,,,6.7,,1006.2,
2016-09-28,31.1,27.0,36.0,,,321.0,8.1,,1005.3,
2016-09-29,30.8,27.0,35.0,,,8.0,8.3,,1005.8,
2016-09-30,28.9,26.0,34.0,13.5,,115.0,10.7,,1007.6,
2016-10-01,28.1,25.0,32.0,0.3,,68.0,9.6,,1009.9,
2016-10-02,28.1,24.0,32.0,0.0,,29.0,5.9,,1009.9,
2016-10-03,29.8,24.0,33.0,,,337.0,7.1,,1008.4,
2016-10-04,29.8,27.0,34.0,,,357.0,6.5,,1007.4,
2016-10-05,27.9,27.0,31.0,13.0,,358.0,6.7,,1008.6,
2016-10-06,28.8,26.0,34.0,0.0,,37.0,7.1,,1009.6,
2016-10-07,28.7,23.0,34.0,,,,5.7,,1009.2,
2016-10-08,29.4,24.0,34.0,,,0.0,5.9,,1009.5,
2016-10-09,29.8,26.0,34.0,,,55.0,8.5,,1009.3,
2016-10-10,28.9,26.0,33.0,,,92.0,8.8,,1009.5,
2016-10-11,28.6,25.0,33.0,,,73.0,7.8,,1010.2,
2016-10-12,29.3,26.0,33.0,,,42.0,9.4,,1011.5,
2016-10-13,24.9,22.0,28.0,0.0,,343.0,12.6,,1013.0,
2016-10-14,26.6,23.0,29.0,0.0,,326.0,9.8,,1011.8,
2016-10-15,24.3,23.0,26.0,5.1,,306.0,9.6,,974.2,
2016-10-16,28.1,23.0,34.0,0.0,,311.0,7.8,,1012.0,
2016-10-17,29.6,24.0,34.0,,,356.0,8.1,,1009.3,
2016-10-18,29.6,26.0,32.0,,,349.0,13.6,,1006.5,
2016-10-19,27.4,25.0,30.0,0.0,,327.0,15.7,,1003.6,
2016-10-20,28.4,23.0,34.0,0.0,,,8.3,,1004.1,
2016-10-21,29.0,24.0,33.0,,,27.0,7.7,,1004.6,
2016-10-22,29.7,26.0,34.0,0.0,,95.0,9.7,,1006.7,
2016-10-23,29.2,26.0,33.0,0.0,,129.0,8.8,,1007.8,
2016-10-24,29.1,26.0,34.0,,,102.0,9.4,,1008.6,
2016-10-25,25.7,25.0,30.0,2.8,,102.0,8.4,,1010.6,
2016-10-26,28.2,25.0,33.0,5.1,,121.0,10.7,,1013.4,
2016-10-27,28.2,25.0,32.0,0.0,,125.0,9.6,,1014.5,
2016-10-28,28.4,24.0,32.0,,,110.0,8.7,,1013.7,
2016-10-29,26.8,25.0,33.0,2.0,,68.0,10.4,,1015.6,
2016-10-30,21.4,20.0,24.0,4.1,,13.0,14.4,,1019.4,
2016-10-31,22.1,20.0,23.0,7.9,,348.0,8.0,,1019.5,
2016-11-01,22.3,21.0,23.0,0.0,,4.0,13.1,,1020.2,
2016-11-02,21.8,21.0,23.0,,,12.0,11.1,,1021.2,
2016-11-03,22.7,21.0,27.0,,,347.0,10.3,,1019.5,
2016-11-04,23.4,19.0,28.0,,,,5.0,,1014.8,
2016-11-05,25.1,19.0,30.0,,,112.0,9.8,,1010.8,
2016-11-06,25.4,22.0,28.0,,,,7.8,,1012.5,
2016-11-07,25.4,24.0,27.0,0.3,,50.0,7.1,,1014.3,
2016-11-08,21.2,18.0,28.0,2.3,,33.0,14.1,,1016.6,
2016-11-09,16.7,16.0,18.0,5.1,,8.0,16.4,,1021.2,
2016-11-10,16.3,14.0,17.0,4.3,,31.0,10.2,,1022.4,
2016-11-11,19.8,16.0,23.0,0.0,,51.0,6.8,,1018.3,
2016-11-12,22.4,19.0,24.0,0.0,,68.0,6.0,,1015.8,
2016-11-13,25.1,21.0,29.0,0.0,,234.0,8.5,,1014.3,
2016-11-14,26.4,23.0,30.0,0.0,,149.0,9.9,,1013.1,
2016-11-15,26.4,24.0,31.0,,,118.0,9.7,,1014.5,
2016-11-16,25.9,23.0,31.0,,,125.0,10.2,,1014.9,
2016-11-17,25.5,22.0,30.0,,,,7.4,,,
2016-11-18,25.7,22.0,30.0,,,,6.4,,1012.1,
2016-11-19,26.6,23.0,30.0,,,93.0,6.7,,1011.0,
2016-11-20,27.3,23.0,31.0,,,49.0,7.3,,1010.5,
2016-11-21,27.3,25.0,31.0,,,123.0,7.9,,1009.9,
2016-11-22,27.4,25.0,31.0,,,,7.8,,1010.1,
2016-11-23,24.9,21.0,32.0,,,,11.2,,1013.1,
2016-11-24,17.8,17.0,21.0,0.0,,42.0,16.7,,1017.8,
2016-11-25,18.1,17.0,20.0,,,37.0,12.4,,1016.0,
2016-11-26,18.4,16.0,21.0,,,20.0,13.7,,1019.0,
2016-11-27,18.9,15.0,25.0,,,31.0,9.6,,1018.0,
2016-11-28,19.1,13.0,24.0,,,60.0,7.6,,982.0,
2016-11-29,20.5,15.0,22.0,,,10.0,8.8,,1022.0,
2016-11-30,20.3,19.0,24.0,,,9.0,15.8,,985.4,
2016-12-01,20.1,16.0,24.0,,,,11.4,,1022.8,
2016-12-02,21.3,18.0,26.0,0.0,,27.0,7.6,,1021.7,
2016-12-03,22.6,18.0,26.0,,,335.0,6.5,,1020.4,
2016-12-04,22.9,19.0,27.0,,,332.0,6.9,,1018.6,
2016-12-05,23.6,20.0,28.0,,,,6.1,,1018.4,
2016-12-06,21.3,19.0,27.0,0.0,,38.0,12.0,,1021.0,
2016-12-07,19.9,15.0,26.0,,,,7.2,,,
2016-12-08,20.7,14.0,28.0,,,322.0,6.1,,1016.8,
2016-12-09,20.6,15.0,26.0,,,,5.9,,1014.3,
2016-12-10,20.2,15.0,26.0,,,,7.8,,977.3,
2016-12-11,21.8,16.0,26.0,,,144.0,8.0,,1013.7,
2016-12-12,24.3,19.0,29.5,0.0,,143.0,11.1,,1010.8,
2016-12-13,24.6,23.0,29.0,0.0,,159.0,7.7,,1012.8,
2016-12-14,20.7,20.0,24.0,0.0,,46.0,16.7,,1017.3,
2016-12-15,17.2,15.0,20.0,2.5,,17.0,13.4,,984.5,
2016-12-16,17.7,16.0,20.0,0.0,,32.0,11.4,,1025.2,
2016-12-17,18.8,14.0,22.0,0.0,,109.0,8.8,,1021.3,
2016-12-18,19.6,17.0,22.0,0.0,,,5.6,,1019.2,
2016-12-19,21.7,19.0,24.0,0.0,,11.0,4.4,,1015.7,
2016-12-20,23.4,21.0,26.0,,,137.0,11.8,,1013.8,
2016-12-21,24.6,22.0,29.0,,,129.0,11.1,,1015.1,
2016-12-22,19.9,18.0,23.0,0.8,,59.0,13.0,,1018.4,
2016-12-23,21.6,17.0,25.0,0.0,,67.0,8.6,,1017.3,
2016-12-24,22.2,18.0,24.0,0.0,,120.0,10.0,,1015.5,
2016-12-25,23.3,21.0,26.0,0.0,,124.0,11.9,,1014.5,
2016-12-26,23.1,20.0,29.0,,,123.0,13.3,,1015.6,
2016-12-27,18.6,17.0,23.0,3.3,,10.0,16.8,,1022.2,
2016-12-28,16.9,14.0,21.0,0.0,,10.0,9.7,,984.0,
2016-12-29,17.7,13.0,22.0,,,359.0,9.6,,1024.3,
2016-12-30,17.9,12.0,23.0,,,,6.7,,1023.4,
2016-12-31,19.4,14.0,22.0,,,,4.5,,1021.8,
2017-01-01,17.6,17.0,19.0,0.3,,299.0,8.5,,1020.9,
2017-01-02,20.9,17.0,23.0,0.0,,294.0,6.2,,1019.8,
2017-01-03,22.3,20.0,26.0,0.0,,,4.7,,1018.5,
2017-01-04,22.4,18.0,27.0,,,116.0,7.8,,1017.0,
2017-01-05,20.3,19.0,22.0,,,285.0,10.0,,1016.0,
2017-01-06,21.1,19.0,24.0,,,292.0,7.6,,1014.2,
2017-01-07,22.6,19.0,27.0,,,260.0,6.4,,1011.8,
2017-01-08,22.9,19.0,26.0,,,105.0,7.5,,1012.5,
2017-01-09,22.7,21.0,25.0,,,136.0,10.8,,1013.3,
2017-01-10,20.6,20.0,22.0,16.0,,79.0,10.5,,1013.8,
2017-01-11,18.9,18.0,22.0,21.8,,61.0,13.5,,1012.9,
2017-01-12,13.4,12.0,17.0,38.4,,26.0,19.5,,1015.6,
2017-01-13,15.2,12.0,18.0,7.6,,27.0,13.4,,1017.1,
2017-01-14,16.4,14.0,18.0,0.0,,41.0,9.2,,1017.5,
2017-01-15,16.6,15.0,19.0,,,30.0,12.2,,1019.5,
2017-01-16,15.8,14.0,17.0,0.0,,54.0,9.7,,1018.7,
2017-01-17,16.4,15.0,18.0,0.5,,48.0,11.4,,1019.7,
2017-01-18,18.2,15.0,20.0,0.0,,7.0,7.8,,1020.1,
2017-01-19,18.9,18.0,21.0,0.0,,,4.4,,1019.4,
2017-01-20,17.8,17.0,19.0,0.0,,54.0,13.9,,1021.6,
2017-01-21,15.2,13.0,18.0,0.0,,39.0,11.9,,1025.3,
2017-01-22,17.2,15.0,21.0,,,326.0,8.6,,1025.5,
2017-01-23,17.6,15.0,22.0,,,,6.8,,1023.9,
2017-01-24,20.0,13.0,24.0,,,,6.8,,1023.0,
2017-01-25,21.5,19.0,24.0,,,,6.7,,1024.1,
2017-01-26,20.3,17.0,24.0,,,153.0,7.7,,1022.0,
2017-01-27,20.3,17.0,24.0,,,109.0,8.4,,1020.6,
2017-01-28,20.2,18.0,25.0,,,117.0,13.9,,1015.5,
2017-01-29,21.3,17.0,25.0,,,105.0,8.8,,1014.8,
2017-01-30,20.7,18.0,26.0,,,,8.3,,1017.3,
2017-01-31,20.9,16.0,24.0,,,109.0,7.1,,1017.5,
2017-02-01,20.9,19.0,24.0,,,99.0,7.7,,1019.7,
2017-02-02,21.4,19.0,24.0,,,189.0,7.9,,1020.0,
2017-02-03,20.5,19.0,23.0,0.0,,130.0,10.5,,1017.1,
2017-02-04,21.4,19.0,26.0,4.3,,,6.7,,1013.9,
2017-02-05,20.7,19.0,24.0,0.0,,109.0,10.7,,1013.5,
2017-02-06,20.6,19.0,23.0,,,127.0,16.6,,1012.6,
2017-02-07,22.3,19.0,26.0,,,122.0,15.3,,1012.1,
2017-02-08,20.7,19.0,27.0,0.3,,80.0,14.1,,1014.6,
2017-02-09,16.5,16.0,19.0,0.5,,42.0,13.2,,1020.5,
2017-02-10,15.8,14.0,18.0,0.0,,22.0,11.1,,1022.2,
2017-02-11,15.7,14.0,19.0,,,359.0,12.4,,1026.3,
2017-02-12,16.6,14.0,21.0,,,344.0,7.2,,1026.1,
2017-02-13,17.8,13.0,23.0,,,102.0,6.4,,1025.5,
2017-02-14,18.2,14.0,22.0,,,,6.1,,1026.2,
2017-02-15,19.8,15.0,22.0,,,94.0,6.3,,1024.1,
2017-02-16,21.9,18.0,26.0,,,,8.9,,1019.0,
2017-02-17,21.8,18.0,27.0,,,127.0,12.4,,980.9,
2017-02-18,21.8,18.0,27.0,,,124.0,9.3,,1020.0,
2017-02-19,22.3,17.0,27.0,,,116.0,13.1,,1014.1,
2017-02-20,23.1,20.0,26.0,,,139.0,16.0,,1009.8,
2017-02-21,23.9,22.0,26.0,,,116.0,16.3,,1011.7,
2017-02-22,25.4,23.0,29.0,,,123.0,13.1,,1011.5,
2017-02-23,18.1,16.0,24.0,0.0,,79.0,19.1,,977.3,
2017-02-24,15.4,15.0,17.0,0.0,,40.0,14.9,,1021.5,
2017-02-25,14.7,13.0,16.0,,,4.0,11.2,,1021.7,
2017-02-26,17.6,14.0,20.0,0.0,,356.0,7.2,,1021.5,
2017-02-27,18.8,16.0,21.0,,,9.0,8.3,,1021.6,
2017-02-28,18.0,17.0,19.0,,,30.0,7.1,,1019.5,
2017-03-01,16.2,15.0,17.0,0.0,,320.0,10.7,,1021.4,
2017-03-02,20.1,16.0,25.0,0.0,,237.0,8.6,,1018.5,
2017-03-03,20.9,16.0,25.0,,,101.0,10.5,,1013.1,
2017-03-04,21.7,19.0,25.0,,,132.0,11.1,,1010.0,
2017-03-05,23.1,21.0,26.0,,,131.0,12.0,,1009.3,
2017-03-06,21.2,20.0,24.0,0.0,,62.0,12.7,,1012.1,
2017-03-07,16.3,16.0,20.0,2.3,,47.0,14.1,,1014.5,
2017-03-08,16.6,15.0,18.0,4.8,,46.0,10.2,,1016.3,
2017-03-09,16.8,15.0,19.0,1.5,,63.0,10.6,,1013.5,
2017-03-10,19.8,16.0,24.0,0.8,,40.0,6.5,,1010.5,
2017-03-11,20.9,19.0,22.0,0.3,,,5.2,,1011.5,
2017-03-12,22.8,21.0,25.0,0.8,,140.0,8.7,,1009.7,
2017-03-13,24.4,22.0,28.0,2.0,,113.0,10.8,,1008.2,
2017-03-14,23.8,22.0,29.0,0.0,,79.0,11.9,,1011.7,
2017-03-15,19.0,19.0,22.0,1.0,,67.0,12.4,,1013.3,
2017-03-16,19.9,19.0,21.0,0.0,,57.0,9.4,,1012.0,
2017-03-17,20.8,19.0,22.0,5.1,,64.0,9.9,,1012.4,
2017-03-18,23.7,21.0,27.0,0.5,,109.0,11.1,,1012.8,
2017-03-19,24.3,22.0,28.0,0.5,,116.0,14.6,,1012.4,
2017-03-20,24.8,23.0,29.0,2.0,,131.0,14.8,,1011.9,
2017-03-21,25.2,23.0,29.0,1.0,,129.0,16.9,,1010.9,
2017-03-22,25.7,23.0,30.0,0.8,,131.0,15.0,,1009.1,
2017-03-23,26.4,24.0,30.0,1.3,,132.0,17.3,,1010.3,
2017-03-24,26.0,24.0,30.0,0.0,,135.0,17.4,,1011.6,
2017-03-25,20.8,19.0,26.0,,,60.0,16.7,,1015.6,
2017-03-26,18.8,16.0,21.0,,,18.0,9.6,,1021.6,
2017-03-27,19.2,17.0,21.0,,,24.0,7.6,,,
2017-03-28,21.1,18.0,25.0,1.3,,71.0,10.7,,1016.0,
2017-03-29,22.6,20.0,26.0,0.0,,129.0,10.2,,,
2017-03-30,24.7,22.0,28.0,,,116.0,11.1,,,
2017-03-31,20.1,19.0,24.0,18.5,,21.0,10.3,,1016.8,
2017-04-01,21.6,18.0,26.0,0.0,,74.0,10.6,,,
2017-04-02,22.3,17.0,26.0,,,105.0,9.5,,1019.4,
2017-04-03,22.9,20.0,26.0,,,102.0,11.9,,1017.0,
2017-04-04,23.2,21.0,26.0,0.0,,117.0,16.4,,,
2017-04-05,23.4,21.0,26.0,,,122.0,15.6,,,
2017-04-06,25.2,22.0,28.0,0.0,,114.0,14.3,,,
2017-04-07,25.2,24.0,28.0,,,125.0,15.8,,1008.7,
2017-04-08,25.2,24.0,27.0,,,111.0,14.2,,1007.2,
2017-04-09,26.3,25.0,29.0,0.0,,102.0,13.0,,1004.5,
2017-04-10,27.7,24.0,32.0,,,76.0,9.4,,1002.3,
2017-04-11,28.3,25.0,34.0,,,88.0,12.1,,965.5,
2017-04-12,22.4,20.0,26.0,0.5,,54.0,16.1,,1011.5,
2017-04-13,23.3,21.0,27.0,0.0,,3.0,9.3,,1016.5,
2017-04-14,24.0,21.0,27.0,0.0,,,10.0,,1012.7,
2017-04-15,25.4,22.0,28.0,,,120.0,12.1,,1010.0,
2017-04-16,25.8,24.0,29.0,,,121.0,13.1,,1010.3,
2017-04-17,25.4,24.0,30.0,0.5,,110.0,10.4,,1010.7,
2017-04-18,22.3,22.0,24.0,1.0,,,10.3,,1009.3,
2017-04-19,27.0,22.0,32.0,1.0,,106.0,10.6,,1005.4,
2017-04-20,28.8,25.0,33.0,0.0,,93.0,10.7,,1005.3,
2017-04-21,26.6,22.0,34.0,12.7,,62.0,14.7,,1006.3,
2017-04-22,22.4,21.0,25.0,1.0,,,11.2,,1013.7,
2017-04-23,21.6,20.0,23.0,4.1,,,4.6,,1013.6,
2017-04-24,22.9,21.0,24.0,0.0,,98.0,9.4,,1011.1,
2017-04-25,25.6,22.0,29.0,,,122.0,10.1,,1008.4,
2017-04-26,27.3,24.0,31.0,,,39.0,7.5,,1008.8,
2017-04-27,23.0,22.0,26.0,17.3,,17.0,11.0,,1012.8,
2017-04-28,24.1,22.0,27.0,0.0,,63.0,8.0,,1015.1,
2017-04-29,25.1,22.0,29.0,,,126.0,10.9,,1013.2,
2017-04-30,25.3,22.0,28.0,,,98.0,13.4,,1009.7,
2017-05-01,28.3,25.0,32.0,,,124.0,15.3,,1008.1,
2017-05-02,28.9,26.0,32.0,0.0,,122.0,16.1,,1007.4,
2017-05-03,28.7,27.0,32.0,,,103.0,16.1,,1006.2,
2017-05-04,29.6,26.0,34.0,,,73.0,14.1,,1009.3,
2017-05-05,28.1,26.0,31.0,,,144.0,10.1,,1012.3,
2017-05-06,26.8,26.0,29.0,0.0,,136.0,8.6,,1013.0,
2017-05-07,28.4,26.0,32.0,0.0,,,11.2,,1011.0,
2017-05-08,29.0,26.0,33.0,,,126.0,13.8,,1008.3,
2017-05-09,27.7,25.0,32.0,,,91.0,12.6,,1010.1,
2017-05-10,28.5,25.0,33.0,,,123.0,12.6,,1011.7,
2017-05-11,28.9,25.0,33.0,,,132.0,13.8,,1011.3,
2017-05-12,25.1,21.0,29.0,5.6,,93.0,10.5,,1011.0,
2017-05-13,27.6,23.0,31.0,0.8,,,9.4,,1009.3,
2017-05-14,28.6,25.0,33.0,0.0,,120.0,12.9,,969.9,
2017-05-15,27.9,25.0,32.0,10.9,,,8.9,,1007.0,
2017-05-16,29.0,25.0,34.0,2.3,,14.0,10.9,,1008.9,
2017-05-17,24.3,23.0,27.0,0.0,,,6.6,,1010.6,
2017-05-18,22.1,21.0,24.0,1.5,,335.0,9.1,,973.7,
2017-05-19,22.0,21.0,22.0,14.0,,307.0,9.4,,1009.3,
2017-05-20,26.9,22.0,30.0,0.5,,1.0,9.4,,1005.0,
